0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	-0.226495	-0.168154	-0.109031	-0.0711515	-0.0481711	-0.034099	-0.0252522	-0.0195107	-0.0156561	-0.0129767	-0.0110468	-0.00960549	-0.00848823	-0.00758906	-0.00683825	-0.00618945	-0.00561183	-0.00508511	-0.00459638	-0.0041379	-0.00370554	-0.00329764	-0.00291413	-0.00255583	-0.00222391	-0.00191951	-0.00164342	-0.0013959	-0.00117661	-0.00098454	-0.000818084	-0.000675082	-0.000552912	-0.000448575	-0.000358778	-0.000279997	-0.000208528	-0.000140509	-7.19388e-005	1.12588e-006	8.11273e-005	0.000170297	0.000272462	0.000391671	0.00053157	0.000695439	0.000886345	0.00110733	0.00136159	0.0016528	0.00198544	0.00236534	0.00280047	0.00330208	0.00388638	0.00457717	0.00540993	0.0064386	0.00774696	0.00946904	0.0118272	0.0152072	0.0203134	0.0284974	0.0424444	0.0674508	0.112887	0.188493	0.262428	0	
0	-0.255047	-0.261379	-0.210611	-0.160786	-0.122614	-0.0951443	-0.0755986	-0.0615965	-0.0514132	-0.0438617	-0.0381332	-0.0336758	-0.0301094	-0.02717	-0.0246732	-0.0224897	-0.0205297	-0.0187321	-0.0170565	-0.0154779	-0.0139824	-0.0125638	-0.0112216	-0.00995819	-0.00877766	-0.00768426	-0.00668147	-0.0057713	-0.00495385	-0.00422722	-0.00358744	-0.00302864	-0.00254327	-0.00212234	-0.00175567	-0.00143209	-0.00113965	-0.000865727	-0.000597242	-0.000320908	-2.37349e-005	0.000303363	0.000670249	0.00109097	0.00157878	0.00214602	0.00280449	0.00356599	0.00444299	0.00544944	0.00660207	0.00792217	0.00943812	0.0111892	0.013231	0.0156439	0.0185458	0.022112	0.0266079	0.032442	0.0402555	0.0510748	0.066565	0.0894276	0.123884	0.175678	0.248986	0.330803	0.337439	0	
0	-0.227887	-0.281833	-0.263044	-0.22444	-0.186177	-0.154284	-0.129092	-0.109563	-0.0944376	-0.0826291	-0.073278	-0.0657334	-0.0595093	-0.0542448	-0.0496747	-0.0456056	-0.0418991	-0.038459	-0.0352208	-0.0321449	-0.0292098	-0.0264077	-0.0237397	-0.0212129	-0.018837	-0.0166221	-0.0145768	-0.0127068	-0.0110143	-0.00949746	-0.0081504	-0.00696341	-0.00592328	-0.00501383	-0.00421624	-0.00350954	-0.00287092	-0.00227608	-0.00169947	-0.00111478	-0.00049562	0.000182174	0.000939072	0.00179903	0.00278989	0.00393756	0.00526722	0.00680422	0.00857523	0.0106099	0.0129432	0.0156189	0.0186943	0.0222474	0.0263868	0.0312666	0.0371084	0.0442339	0.0531138	0.0644422	0.0792445	0.0990285	0.125963	0.162985	0.213463	0.279252	0.354048	0.405137	0.342419	0	
0	-0.192092	-0.268103	-0.277233	-0.257447	-0.228854	-0.200256	-0.17495	-0.153777	-0.136355	-0.122077	-0.110294	-0.100443	-0.092057	-0.0847645	-0.0782766	-0.0723759	-0.0669028	-0.0617454	-0.0568296	-0.0521115	-0.0475706	-0.0432036	-0.0390194	-0.0350341	-0.0312673	-0.0277382	-0.0244635	-0.021455	-0.0187185	-0.0162535	-0.014053	-0.0121037	-0.0103866	-0.0088778	-0.00754917	-0.00636878	-0.00530159	-0.00430983	-0.00335352	-0.00239098	-0.00137962	-0.000276542	0.000954302	0.00234998	0.00395441	0.00581008	0.00795897	0.0104435	0.0133083	0.0166022	0.0203823	0.0247189	0.0297025	0.0354541	0.0421395	0.0499892	0.0593265	0.0706074	0.0844741	0.101827	0.123905	0.152361	0.189236	0.236628	0.295499	0.362415	0.421922	0.433899	0.324147	0	
0	-0.16021	-0.24285	-0.270711	-0.268289	-0.252041	-0.231091	-0.20989	-0.190328	-0.173095	-0.15824	-0.14544	-0.134332	-0.124556	-0.115793	-0.107784	-0.100324	-0.0932618	-0.0864918	-0.079947	-0.0735925	-0.0674193	-0.0614374	-0.0556704	-0.0501496	-0.0449091	-0.0399813	-0.0353937	-0.0311663	-0.0273103	-0.0238274	-0.0207096	-0.0179403	-0.0154945	-0.0133403	-0.0114397	-0.00974898	-0.00822009	-0.00680075	-0.00543515	-0.00406461	-0.00262831	-0.00106465	0.000684274	0.00267355	0.00496196	0.00761099	0.0106818	0.0142363	0.0183387	0.0230592	0.0284783	0.0346938	0.0418294	0.0500477	0.059567	0.0706843	0.0838051	0.0994818	0.118459	0.141718	0.170503	0.206263	0.250395	0.303504	0.363645	0.422682	0.459838	0.437133	0.300383	0	
0	-0.13447	-0.216171	-0.255049	-0.266078	-0.261473	-0.249252	-0.234074	-0.218411	-0.203374	-0.189472	-0.176896	-0.165519	-0.155128	-0.145497	-0.136426	-0.127753	-0.119358	-0.111159	-0.103112	-0.0952029	-0.0874457	-0.0798723	-0.0725287	-0.0654676	-0.0587428	-0.0524038	-0.0464919	-0.0410373	-0.0360573	-0.031556	-0.0275246	-0.0239423	-0.0207777	-0.0179901	-0.0155308	-0.013344	-0.0113675	-0.00953396	-0.00777068	-0.00600092	-0.00414457	-0.00211946	0.000158037	0.00276247	0.00576858	0.00925969	0.0133173	0.0180234	0.0234626	0.029726	0.0369168	0.045158	0.0546028	0.0654487	0.0779554	0.0924673	0.10944	0.129472	0.153326	0.181934	0.216348	0.257547	0.305975	0.360524	0.416596	0.462519	0.476758	0.42755	0.277121	0	
0	-0.114347	-0.191958	-0.236642	-0.257249	-0.262359	-0.258431	-0.249729	-0.238836	-0.227175	-0.215462	-0.204076	-0.193212	-0.182859	-0.172891	-0.163183	-0.153632	-0.144162	-0.134731	-0.125327	-0.115969	-0.106703	-0.097591	-0.0887089	-0.0801376	-0.0719559	-0.0642345	-0.0570314	-0.0503879	-0.0443281	-0.0388581	-0.0339668	-0.0296284	-0.0258036	-0.0224415	-0.0194819	-0.0168555	-0.0144859	-0.0122894	-0.0101758	-0.00804928	-0.00580898	-0.0033505	-0.000567308	0.0026398	0.00636805	0.0107204	0.0157988	0.0217052	0.0285438	0.036425	0.0454715	0.0558268	0.0676664	0.081212	0.0967486	0.114644	0.135367	0.159504	0.187754	0.220889	0.259617	0.304285	0.354268	0.406849	0.455129	0.486081	0.480118	0.411959	0.256031	0	
0	-0.0987887	-0.171373	-0.218681	-0.245787	-0.258515	-0.261798	-0.259249	-0.253289	-0.245418	-0.236511	-0.227029	-0.217277	-0.207452	-0.197565	-0.187568	-0.17742	-0.1671	-0.156609	-0.14598	-0.135271	-0.124567	-0.113969	-0.103591	-0.0935483	-0.0839505	-0.0748939	-0.0664552	-0.0586885	-0.0516239	-0.045268	-0.0396059	-0.0346041	-0.0302132	-0.0263706	-0.0230026	-0.020026	-0.0173487	-0.0148702	-0.0124822	-0.0100687	-0.00750727	-0.00467016	-0.00142736	0.00234742	0.0067769	0.0119843	0.0180918	0.0252205	0.033492	0.0430324	0.0539789	0.0664887	0.0807497	0.0969947	0.115515	0.136673	0.160915	0.188763	0.220783	0.257493	0.299168	0.345453	0.394692	0.442667	0.481145	0.497524	0.474968	0.393856	0.237285	0	
0	-0.0868121	-0.154468	-0.202587	-0.233969	-0.25247	-0.261728	-0.264657	-0.263374	-0.259313	-0.253389	-0.24615	-0.237917	-0.228967	-0.219466	-0.20944	-0.198913	-0.187916	-0.176502	-0.164749	-0.152762	-0.14067	-0.128623	-0.116778	-0.105295	-0.0943191	-0.0839769	-0.0743669	-0.0655562	-0.0575798	-0.0504423	-0.0441216	-0.0385734	-0.0337352	-0.0295301	-0.0258694	-0.0226542	-0.0197762	-0.0171176	-0.0145513	-0.0119409	-0.00914124	-0.00600016	-0.00236193	0.0019279	0.00701847	0.013055	0.0201801	0.0285321	0.0382468	0.0494612	0.0623205	0.0769863	0.093648	0.112534	0.133921	0.158142	0.185582	0.216655	0.251738	0.291041	0.334357	0.380643	0.42724	0.468786	0.496917	0.500239	0.46455	0.374985	0.220618	0	
